guid,loginDateFormat,loginDay
619055,2018-05-10 11:56:18,2018-05-10
1846811,2018-05-10 11:56:18,2018-05-10
1268589,2018-05-10 11:56:18,2018-05-10
1998645,2018-05-10 11:56:23,2018-05-10
1906252,2018-05-10 11:56:24,2018-05-10
2110901,2018-05-10 11:56:27,2018-05-10
1353064,2018-05-10 11:56:27,2018-05-10
1364025,2018-05-10 11:56:30,2018-05-10
2100535,2018-05-10 11:56:32,2018-05-10
2114744,2018-05-10 11:56:36,2018-05-10
1186083,2018-05-10 11:56:38,2018-05-10
645500,2018-05-10 11:56:40,2018-05-10
1284673,2018-05-10 11:56:42,2018-05-10
2114266,2018-05-10 11:56:43,2018-05-10
2059238,2018-05-10 11:56:44,2018-05-10
1186062,2018-05-10 11:56:45,2018-05-10
1255847,2018-05-10 11:56:47,2018-05-10
730168,2018-05-10 11:56:51,2018-05-10
730168,2018-05-10 11:56:51,2018-05-10
1926056,2018-05-10 11:56:52,2018-05-10
1584058,2018-05-10 11:56:53,2018-05-10
1384947,2018-05-10 11:56:54,2018-05-10
1180566,2018-05-10 11:56:55,2018-05-10
1550455,2018-05-10 11:56:55,2018-05-10
1254318,2018-05-10 11:56:56,2018-05-10
1197336,2018-05-10 11:57:03,2018-05-10
1696111,2018-05-10 11:57:08,2018-05-10
1963561,2018-05-10 11:57:10,2018-05-10
843825,2018-05-10 11:57:13,2018-05-10
1748173,2018-05-10 11:57:17,2018-05-10
1187755,2018-05-10 11:57:19,2018-05-10
1162360,2018-05-10 11:57:22,2018-05-10
1656529,2018-05-10 11:57:33,2018-05-10
1159457,2018-05-10 11:57:34,2018-05-10
1175599,2018-05-10 11:57:35,2018-05-10
1258415,2018-05-10 11:57:37,2018-05-10
1462507,2018-05-10 11:57:40,2018-05-10
1968498,2018-05-10 11:57:41,2018-05-10
1997922,2018-05-10 11:57:46,2018-05-10
1206454,2018-05-10 11:57:51,2018-05-10
2081717,2018-05-10 11:57:56,2018-05-10
1862852,2018-05-10 11:57:56,2018-05-10
1906670,2018-05-10 11:57:59,2018-05-10
1269987,2018-05-10 11:58:09,2018-05-10
838226,2018-05-10 11:58:26,2018-05-10
-5,2018-05-10 11:58:27,2018-05-10
1261714,2018-05-10 11:58:28,2018-05-10
917364,2018-05-10 11:58:29,2018-05-10
679844,2018-05-10 11:58:29,2018-05-10
1622284,2018-05-10 11:58:30,2018-05-10
1175581,2018-05-10 11:58:35,2018-05-10
1208910,2018-05-10 11:58:37,2018-05-10
1630957,2018-05-10 11:58:39,2018-05-10
742178,2018-05-10 11:58:52,2018-05-10
1818038,2018-05-10 11:58:54,2018-05-10
2037634,2018-05-10 11:58:58,2018-05-10
2115724,2018-05-10 11:59:01,2018-05-10
1408809,2018-05-10 11:59:04,2018-05-10
1718259,2018-05-10 11:59:06,2018-05-10
1246852,2018-05-10 11:59:07,2018-05-10
1785804,2018-05-10 11:59:09,2018-05-10
1177746,2018-05-10 11:59:15,2018-05-10
907729,2018-05-10 11:59:17,2018-05-10
2115481,2018-05-10 11:59:17,2018-05-10
2115481,2018-05-10 11:59:18,2018-05-10
2115481,2018-05-10 11:59:18,2018-05-10
2069993,2018-05-10 11:59:19,2018-05-10
2021234,2018-05-10 11:59:21,2018-05-10
823339,2018-05-10 11:59:30,2018-05-10
137627,2018-05-10 11:59:31,2018-05-10
2114507,2018-05-10 11:59:33,2018-05-10
1656640,2018-05-10 11:59:39,2018-05-10
680529,2018-05-10 11:59:45,2018-05-10
2013376,2018-05-10 11:59:49,2018-05-10
1815814,2018-05-10 11:59:49,2018-05-10
2115721,2018-05-10 11:59:52,2018-05-10
1292952,2018-05-10 11:59:54,2018-05-10
2056081,2018-05-10 11:59:54,2018-05-10
1198938,2018-05-10 11:59:59,2018-05-10
1202844,2018-05-10 12:00:02,2018-05-10
888180,2018-05-10 12:00:10,2018-05-10
2033505,2018-05-10 12:00:10,2018-05-10
2021789,2018-05-10 12:00:18,2018-05-10
2087392,2018-05-10 12:00:19,2018-05-10
1013035,2018-05-10 12:00:28,2018-05-10
232177,2018-05-10 12:00:31,2018-05-10
808856,2018-05-10 12:00:32,2018-05-10
793550,2018-05-10 12:00:33,2018-05-10
1680119,2018-05-10 12:00:35,2018-05-10
1267001,2018-05-10 12:00:38,2018-05-10
1446935,2018-05-10 12:00:41,2018-05-10
970320,2018-05-10 12:00:41,2018-05-10
1841435,2018-05-10 12:00:42,2018-05-10
805459,2018-05-10 12:00:42,2018-05-10
1238313,2018-05-10 12:00:43,2018-05-10
807168,2018-05-10 12:00:47,2018-05-10
1270749,2018-05-10 12:00:48,2018-05-10
1175610,2018-05-10 12:00:52,2018-05-10
951717,2018-05-10 12:00:55,2018-05-10
1146111,2018-05-10 12:00:57,2018-05-10
1696524,2018-05-10 12:01:01,2018-05-10
1672637,2018-05-10 12:01:06,2018-05-10
847322,2018-05-10 12:01:10,2018-05-10
691229,2018-05-10 12:01:15,2018-05-10
903599,2018-05-10 12:01:20,2018-05-10
2074207,2018-05-10 12:01:27,2018-05-10
1186779,2018-05-10 12:01:30,2018-05-10
204437,2018-05-10 12:01:31,2018-05-10
2081620,2018-05-10 12:01:31,2018-05-10
1533532,2018-05-10 12:01:35,2018-05-10
1234276,2018-05-10 12:01:38,2018-05-10
679967,2018-05-10 12:01:42,2018-05-10
1866411,2018-05-10 12:01:42,2018-05-10
2115234,2018-05-10 12:01:42,2018-05-10
758517,2018-05-10 12:01:46,2018-05-10
1148975,2018-05-10 12:01:47,2018-05-10
1000917,2018-05-10 12:01:51,2018-05-10
2006217,2018-05-10 12:01:55,2018-05-10
1175599,2018-05-10 12:01:56,2018-05-10
232177,2018-05-10 12:01:59,2018-05-10
2115726,2018-05-10 12:02:02,2018-05-10
1028022,2018-05-10 12:02:04,2018-05-10
680144,2018-05-10 12:02:05,2018-05-10
1155038,2018-05-10 12:02:12,2018-05-10
1914986,2018-05-10 12:02:12,2018-05-10
731396,2018-05-10 12:02:15,2018-05-10
1245848,2018-05-10 12:02:18,2018-05-10
931886,2018-05-10 12:02:19,2018-05-10
1662946,2018-05-10 12:02:20,2018-05-10
1162238,2018-05-10 12:02:28,2018-05-10
1187753,2018-05-10 12:02:35,2018-05-10
1767179,2018-05-10 12:02:42,2018-05-10
85790,2018-05-10 12:02:43,2018-05-10
1175098,2018-05-10 12:02:43,2018-05-10
857099,2018-05-10 12:02:44,2018-05-10
1821218,2018-05-10 12:02:51,2018-05-10
1962833,2018-05-10 12:02:52,2018-05-10
928237,2018-05-10 12:02:54,2018-05-10
628169,2018-05-10 12:02:56,2018-05-10
1177953,2018-05-10 12:03:02,2018-05-10
929944,2018-05-10 12:03:03,2018-05-10
840195,2018-05-10 12:03:05,2018-05-10
623926,2018-05-10 12:03:06,2018-05-10
1905965,2018-05-10 12:03:10,2018-05-10
1848456,2018-05-10 12:03:12,2018-05-10
1632824,2018-05-10 12:03:12,2018-05-10
1263800,2018-05-10 12:03:12,2018-05-10
623897,2018-05-10 12:03:16,2018-05-10
2115167,2018-05-10 12:03:17,2018-05-10
632834,2018-05-10 12:03:23,2018-05-10
1186779,2018-05-10 12:03:24,2018-05-10
1541026,2018-05-10 12:03:37,2018-05-10
1583483,2018-05-10 12:03:41,2018-05-10
1980374,2018-05-10 12:03:45,2018-05-10
1785965,2018-05-10 12:03:50,2018-05-10
1420052,2018-05-10 12:03:53,2018-05-10
1469404,2018-05-10 12:03:55,2018-05-10
1506679,2018-05-10 12:03:56,2018-05-10
1889389,2018-05-10 12:03:59,2018-05-10
2021234,2018-05-10 12:04:00,2018-05-10
1232924,2018-05-10 12:04:04,2018-05-10
1270873,2018-05-10 12:04:06,2018-05-10
758517,2018-05-10 12:04:10,2018-05-10
653367,2018-05-10 12:04:11,2018-05-10
207572,2018-05-10 12:04:20,2018-05-10
825410,2018-05-10 12:04:24,2018-05-10
1721368,2018-05-10 12:04:29,2018-05-10
1134790,2018-05-10 12:04:44,2018-05-10
1830995,2018-05-10 12:04:49,2018-05-10
1839499,2018-05-10 12:04:50,2018-05-10
2003721,2018-05-10 12:04:53,2018-05-10
1298768,2018-05-10 12:04:55,2018-05-10
676646,2018-05-10 12:04:55,2018-05-10
1963521,2018-05-10 12:05:02,2018-05-10
1296848,2018-05-10 12:05:05,2018-05-10
649689,2018-05-10 12:05:05,2018-05-10
1341737,2018-05-10 12:05:05,2018-05-10
1903464,2018-05-10 12:05:07,2018-05-10
1428090,2018-05-10 12:05:07,2018-05-10
1734412,2018-05-10 12:05:09,2018-05-10
689740,2018-05-10 12:05:13,2018-05-10
1256631,2018-05-10 12:05:14,2018-05-10
1938575,2018-05-10 12:05:18,2018-05-10
2107288,2018-05-10 12:05:24,2018-05-10
1182288,2018-05-10 12:05:26,2018-05-10
1916894,2018-05-10 12:05:28,2018-05-10
1581035,2018-05-10 12:05:32,2018-05-10
801122,2018-05-10 12:05:34,2018-05-10
990272,2018-05-10 12:05:38,2018-05-10
2114500,2018-05-10 12:05:41,2018-05-10
2115720,2018-05-10 12:05:45,2018-05-10
774059,2018-05-10 12:05:47,2018-05-10
1442471,2018-05-10 12:05:51,2018-05-10
1151890,2018-05-10 12:05:51,2018-05-10
2011030,2018-05-10 12:05:53,2018-05-10
1844158,2018-05-10 12:05:57,2018-05-10
789303,2018-05-10 12:06:00,2018-05-10
1939879,2018-05-10 12:06:03,2018-05-10
1993883,2018-05-10 12:06:04,2018-05-10
681283,2018-05-10 12:06:09,2018-05-10
666186,2018-05-10 12:06:10,2018-05-10
757551,2018-05-10 12:06:13,2018-05-10
147755,2018-05-10 12:06:16,2018-05-10
1555821,2018-05-10 12:06:21,2018-05-10
1598400,2018-05-10 12:06:23,2018-05-10
1181756,2018-05-10 12:06:28,2018-05-10
1218342,2018-05-10 12:06:29,2018-05-10
1396965,2018-05-10 12:06:31,2018-05-10
829615,2018-05-10 12:06:33,2018-05-10
1680119,2018-05-10 12:06:33,2018-05-10
1913641,2018-05-10 12:06:37,2018-05-10
1875537,2018-05-10 12:06:41,2018-05-10
1164649,2018-05-10 12:06:42,2018-05-10
2099025,2018-05-10 12:06:45,2018-05-10
1489623,2018-05-10 12:06:50,2018-05-10
790315,2018-05-10 12:06:51,2018-05-10
1390865,2018-05-10 12:06:51,2018-05-10
1796785,2018-05-10 12:06:51,2018-05-10
649749,2018-05-10 12:06:51,2018-05-10
1244496,2018-05-10 12:06:54,2018-05-10
646767,2018-05-10 12:06:56,2018-05-10
1293079,2018-05-10 12:06:58,2018-05-10
1941590,2018-05-10 12:07:07,2018-05-10
1660148,2018-05-10 12:07:13,2018-05-10
1594502,2018-05-10 12:07:14,2018-05-10
1369220,2018-05-10 12:07:15,2018-05-10
1022061,2018-05-10 12:07:16,2018-05-10
2111687,2018-05-10 12:07:18,2018-05-10
1269987,2018-05-10 12:07:19,2018-05-10
-4,2018-05-10 12:07:21,2018-05-10
649622,2018-05-10 12:07:30,2018-05-10
2107911,2018-05-10 12:07:31,2018-05-10
1491167,2018-05-10 12:07:32,2018-05-10
2060760,2018-05-10 12:07:37,2018-05-10
1387873,2018-05-10 12:07:39,2018-05-10
1970917,2018-05-10 12:07:40,2018-05-10
1059039,2018-05-10 12:07:45,2018-05-10
222980,2018-05-10 12:07:52,2018-05-10
756901,2018-05-10 12:07:53,2018-05-10
841316,2018-05-10 12:07:56,2018-05-10
1420052,2018-05-10 12:07:56,2018-05-10
1888580,2018-05-10 12:07:56,2018-05-10
795180,2018-05-10 12:07:58,2018-05-10
2065734,2018-05-10 12:08:00,2018-05-10
806269,2018-05-10 12:08:03,2018-05-10
1221309,2018-05-10 12:08:04,2018-05-10
744504,2018-05-10 12:08:06,2018-05-10
230678,2018-05-10 12:08:09,2018-05-10
2112197,2018-05-10 12:08:11,2018-05-10
1813686,2018-05-10 12:08:11,2018-05-10
2065096,2018-05-10 12:08:14,2018-05-10
952039,2018-05-10 12:08:15,2018-05-10
1187538,2018-05-10 12:08:16,2018-05-10
1178040,2018-05-10 12:08:16,2018-05-10
1970824,2018-05-10 12:08:18,2018-05-10
1854922,2018-05-10 12:08:21,2018-05-10
1372365,2018-05-10 12:08:24,2018-05-10
1875110,2018-05-10 12:08:25,2018-05-10
988667,2018-05-10 12:08:26,2018-05-10
2115732,2018-05-10 12:08:26,2018-05-10
859674,2018-05-10 12:08:28,2018-05-10
678238,2018-05-10 12:08:31,2018-05-10
2108703,2018-05-10 12:08:32,2018-05-10
161288,2018-05-10 12:08:33,2018-05-10
1253473,2018-05-10 12:08:34,2018-05-10
1569244,2018-05-10 12:08:36,2018-05-10
1991732,2018-05-10 12:08:42,2018-05-10
1388607,2018-05-10 12:08:44,2018-05-10
1197666,2018-05-10 12:08:55,2018-05-10
1935759,2018-05-10 12:08:56,2018-05-10
983476,2018-05-10 12:08:59,2018-05-10
2115733,2018-05-10 12:09:01,2018-05-10
1714864,2018-05-10 12:09:02,2018-05-10
1633841,2018-05-10 12:09:03,2018-05-10
681298,2018-05-10 12:09:04,2018-05-10
847322,2018-05-10 12:09:07,2018-05-10
1350431,2018-05-10 12:09:09,2018-05-10
1769451,2018-05-10 12:09:10,2018-05-10
790364,2018-05-10 12:09:11,2018-05-10
919365,2018-05-10 12:09:12,2018-05-10
1961986,2018-05-10 12:09:12,2018-05-10
1197552,2018-05-10 12:09:25,2018-05-10
1666905,2018-05-10 12:09:27,2018-05-10
1962833,2018-05-10 12:09:29,2018-05-10
1020248,2018-05-10 12:09:36,2018-05-10
961163,2018-05-10 12:09:38,2018-05-10
1405949,2018-05-10 12:09:38,2018-05-10
2044452,2018-05-10 12:09:53,2018-05-10
1572583,2018-05-10 12:09:59,2018-05-10
1212793,2018-05-10 12:10:05,2018-05-10
1491584,2018-05-10 12:10:05,2018-05-10
1787386,2018-05-10 12:10:06,2018-05-10
1405949,2018-05-10 12:10:07,2018-05-10
1664516,2018-05-10 12:10:07,2018-05-10
1938575,2018-05-10 12:10:12,2018-05-10
1236049,2018-05-10 12:10:17,2018-05-10
2113590,2018-05-10 12:10:18,2018-05-10
1541026,2018-05-10 12:10:18,2018-05-10
756901,2018-05-10 12:10:23,2018-05-10
631004,2018-05-10 12:10:26,2018-05-10
652078,2018-05-10 12:10:28,2018-05-10
2114744,2018-05-10 12:10:33,2018-05-10
1476005,2018-05-10 12:10:37,2018-05-10
1190502,2018-05-10 12:10:38,2018-05-10
2115733,2018-05-10 12:10:42,2018-05-10
1875110,2018-05-10 12:10:51,2018-05-10
991973,2018-05-10 12:10:52,2018-05-10
1905965,2018-05-10 12:11:01,2018-05-10
2112226,2018-05-10 12:11:02,2018-05-10
763465,2018-05-10 12:11:03,2018-05-10
2081737,2018-05-10 12:11:07,2018-05-10
1216656,2018-05-10 12:11:09,2018-05-10
793961,2018-05-10 12:11:11,2018-05-10
2063058,2018-05-10 12:11:14,2018-05-10
2106129,2018-05-10 12:11:15,2018-05-10
922149,2018-05-10 12:11:17,2018-05-10
202941,2018-05-10 12:11:20,2018-05-10
166223,2018-05-10 12:11:21,2018-05-10
1820736,2018-05-10 12:11:23,2018-05-10
1199477,2018-05-10 12:11:24,2018-05-10
916346,2018-05-10 12:11:25,2018-05-10
2113333,2018-05-10 12:11:27,2018-05-10
1189325,2018-05-10 12:11:28,2018-05-10
1267122,2018-05-10 12:11:38,2018-05-10
1877833,2018-05-10 12:11:41,2018-05-10
1657346,2018-05-10 12:11:41,2018-05-10
829730,2018-05-10 12:11:43,2018-05-10
1391590,2018-05-10 12:11:43,2018-05-10
1208716,2018-05-10 12:11:44,2018-05-10
1862462,2018-05-10 12:11:50,2018-05-10
2114889,2018-05-10 12:11:51,2018-05-10
1973709,2018-05-10 12:11:52,2018-05-10
1279779,2018-05-10 12:11:54,2018-05-10
618202,2018-05-10 12:12:00,2018-05-10
2115732,2018-05-10 12:12:02,2018-05-10
964673,2018-05-10 12:12:05,2018-05-10
735170,2018-05-10 12:12:08,2018-05-10
2034980,2018-05-10 12:12:10,2018-05-10
2101981,2018-05-10 12:12:13,2018-05-10
2115645,2018-05-10 12:12:16,2018-05-10
581858,2018-05-10 12:12:19,2018-05-10
706214,2018-05-10 12:12:20,2018-05-10
1571439,2018-05-10 12:12:21,2018-05-10
2115733,2018-05-10 12:12:21,2018-05-10
1324320,2018-05-10 12:12:22,2018-05-10
1200217,2018-05-10 12:12:23,2018-05-10
1829607,2018-05-10 12:12:25,2018-05-10
847144,2018-05-10 12:12:25,2018-05-10
631046,2018-05-10 12:12:25,2018-05-10
1862462,2018-05-10 12:12:27,2018-05-10
239944,2018-05-10 12:12:33,2018-05-10
1544221,2018-05-10 12:12:37,2018-05-10
1251654,2018-05-10 12:12:38,2018-05-10
1339335,2018-05-10 12:12:45,2018-05-10
1771953,2018-05-10 12:12:47,2018-05-10
2006974,2018-05-10 12:12:54,2018-05-10
1174734,2018-05-10 12:13:01,2018-05-10
1973122,2018-05-10 12:13:02,2018-05-10
1201254,2018-05-10 12:13:03,2018-05-10
682191,2018-05-10 12:13:05,2018-05-10
171425,2018-05-10 12:13:09,2018-05-10
1185264,2018-05-10 12:13:14,2018-05-10
711649,2018-05-10 12:13:18,2018-05-10
2088294,2018-05-10 12:13:31,2018-05-10
2057076,2018-05-10 12:13:32,2018-05-10
1596963,2018-05-10 12:13:40,2018-05-10
1906670,2018-05-10 12:13:47,2018-05-10
1775819,2018-05-10 12:13:51,2018-05-10
795916,2018-05-10 12:13:53,2018-05-10
1939879,2018-05-10 12:13:56,2018-05-10
1188165,2018-05-10 12:14:00,2018-05-10
1328525,2018-05-10 12:14:02,2018-05-10
-5,2018-05-10 12:14:06,2018-05-10
861839,2018-05-10 12:14:12,2018-05-10
-5,2018-05-10 12:14:23,2018-05-10
949024,2018-05-10 12:14:26,2018-05-10
1852275,2018-05-10 12:14:28,2018-05-10
1987122,2018-05-10 12:14:30,2018-05-10
983476,2018-05-10 12:14:30,2018-05-10
1432614,2018-05-10 12:14:31,2018-05-10
907421,2018-05-10 12:14:32,2018-05-10
1989163,2018-05-10 12:14:33,2018-05-10
1750259,2018-05-10 12:14:34,2018-05-10
1261559,2018-05-10 12:14:34,2018-05-10
872744,2018-05-10 12:14:35,2018-05-10
836402,2018-05-10 12:14:38,2018-05-10
109956,2018-05-10 12:14:39,2018-05-10
641695,2018-05-10 12:14:39,2018-05-10
802792,2018-05-10 12:14:41,2018-05-10
1176375,2018-05-10 12:14:41,2018-05-10
1624078,2018-05-10 12:14:42,2018-05-10
2115710,2018-05-10 12:14:44,2018-05-10
1310674,2018-05-10 12:14:48,2018-05-10
1863239,2018-05-10 12:14:48,2018-05-10
2059377,2018-05-10 12:14:48,2018-05-10
689454,2018-05-10 12:14:55,2018-05-10
2114243,2018-05-10 12:14:56,2018-05-10
1271349,2018-05-10 12:15:01,2018-05-10
1693318,2018-05-10 12:15:02,2018-05-10
1583483,2018-05-10 12:15:03,2018-05-10
1218662,2018-05-10 12:15:05,2018-05-10
1012318,2018-05-10 12:15:08,2018-05-10
1901688,2018-05-10 12:15:10,2018-05-10
1623709,2018-05-10 12:15:18,2018-05-10
1197578,2018-05-10 12:15:21,2018-05-10
678099,2018-05-10 12:15:22,2018-05-10
1389293,2018-05-10 12:15:42,2018-05-10
757045,2018-05-10 12:15:42,2018-05-10
110921,2018-05-10 12:15:49,2018-05-10
1996030,2018-05-10 12:15:49,2018-05-10
1269903,2018-05-10 12:15:54,2018-05-10
2017679,2018-05-10 12:16:03,2018-05-10
1685867,2018-05-10 12:16:08,2018-05-10
1173539,2018-05-10 12:16:08,2018-05-10
2114467,2018-05-10 12:16:09,2018-05-10
1471581,2018-05-10 12:16:10,2018-05-10
1613552,2018-05-10 12:16:15,2018-05-10
1185905,2018-05-10 12:16:18,2018-05-10
1656497,2018-05-10 12:16:19,2018-05-10
994291,2018-05-10 12:16:19,2018-05-10
1185494,2018-05-10 12:16:19,2018-05-10
679277,2018-05-10 12:16:20,2018-05-10
1435427,2018-05-10 12:16:23,2018-05-10
1319249,2018-05-10 12:16:32,2018-05-10
1833909,2018-05-10 12:16:41,2018-05-10
894490,2018-05-10 12:16:41,2018-05-10
2109810,2018-05-10 12:16:44,2018-05-10
1264099,2018-05-10 12:16:50,2018-05-10
920190,2018-05-10 12:16:51,2018-05-10
1207073,2018-05-10 12:16:51,2018-05-10
2089131,2018-05-10 12:16:51,2018-05-10
1336358,2018-05-10 12:16:52,2018-05-10
1210922,2018-05-10 12:16:52,2018-05-10
1470823,2018-05-10 12:16:58,2018-05-10
2096302,2018-05-10 12:17:02,2018-05-10
1913932,2018-05-10 12:17:07,2018-05-10
809465,2018-05-10 12:17:08,2018-05-10
1070693,2018-05-10 12:17:09,2018-05-10
1198069,2018-05-10 12:17:11,2018-05-10
1861486,2018-05-10 12:17:14,2018-05-10
1175221,2018-05-10 12:17:22,2018-05-10
1176886,2018-05-10 12:17:23,2018-05-10
632834,2018-05-10 12:17:23,2018-05-10
1584058,2018-05-10 12:17:29,2018-05-10
1941590,2018-05-10 12:17:29,2018-05-10
2115260,2018-05-10 12:17:29,2018-05-10
2021234,2018-05-10 12:17:34,2018-05-10
1697020,2018-05-10 12:17:38,2018-05-10
1184501,2018-05-10 12:17:39,2018-05-10
837178,2018-05-10 12:17:39,2018-05-10
1256761,2018-05-10 12:17:39,2018-05-10
1460845,2018-05-10 12:17:40,2018-05-10
1576808,2018-05-10 12:17:41,2018-05-10
1275298,2018-05-10 12:17:46,2018-05-10
1325808,2018-05-10 12:17:48,2018-05-10
1619748,2018-05-10 12:17:53,2018-05-10
1198604,2018-05-10 12:17:54,2018-05-10
976034,2018-05-10 12:18:02,2018-05-10
1736913,2018-05-10 12:18:02,2018-05-10
891013,2018-05-10 12:18:17,2018-05-10
2083891,2018-05-10 12:18:19,2018-05-10
2083891,2018-05-10 12:18:19,2018-05-10
2083891,2018-05-10 12:18:19,2018-05-10
2024080,2018-05-10 12:18:20,2018-05-10
1620416,2018-05-10 12:18:23,2018-05-10
2114467,2018-05-10 12:18:30,2018-05-10
1401984,2018-05-10 12:18:49,2018-05-10
1070693,2018-05-10 12:18:51,2018-05-10
1328509,2018-05-10 12:18:52,2018-05-10
1179129,2018-05-10 12:18:52,2018-05-10
955279,2018-05-10 12:19:01,2018-05-10
2106264,2018-05-10 12:19:03,2018-05-10
622883,2018-05-10 12:19:05,2018-05-10
1811137,2018-05-10 12:19:05,2018-05-10
1329557,2018-05-10 12:19:06,2018-05-10
1973162,2018-05-10 12:19:06,2018-05-10
1162238,2018-05-10 12:19:09,2018-05-10
857099,2018-05-10 12:19:09,2018-05-10
1906252,2018-05-10 12:19:10,2018-05-10
1295724,2018-05-10 12:19:13,2018-05-10
837780,2018-05-10 12:19:17,2018-05-10
1695931,2018-05-10 12:19:21,2018-05-10
1149171,2018-05-10 12:19:23,2018-05-10
1262045,2018-05-10 12:19:28,2018-05-10
1642605,2018-05-10 12:19:28,2018-05-10
850554,2018-05-10 12:19:33,2018-05-10
2113588,2018-05-10 12:19:39,2018-05-10
1196414,2018-05-10 12:19:39,2018-05-10
1892370,2018-05-10 12:19:39,2018-05-10
1836833,2018-05-10 12:19:41,2018-05-10
1451699,2018-05-10 12:19:44,2018-05-10
2090257,2018-05-10 12:19:53,2018-05-10
866916,2018-05-10 12:20:00,2018-05-10
1748375,2018-05-10 12:20:01,2018-05-10
1286174,2018-05-10 12:20:02,2018-05-10
2114020,2018-05-10 12:20:03,2018-05-10
1364944,2018-05-10 12:20:06,2018-05-10
1199721,2018-05-10 12:20:09,2018-05-10
750593,2018-05-10 12:20:12,2018-05-10
1215736,2018-05-10 12:20:25,2018-05-10
1243390,2018-05-10 12:20:40,2018-05-10
1238023,2018-05-10 12:20:47,2018-05-10
757045,2018-05-10 12:20:48,2018-05-10
1535776,2018-05-10 12:20:51,2018-05-10
1151890,2018-05-10 12:20:53,2018-05-10
1844158,2018-05-10 12:20:54,2018-05-10
1963691,2018-05-10 12:20:54,2018-05-10
937160,2018-05-10 12:20:56,2018-05-10
1200419,2018-05-10 12:20:57,2018-05-10
1381226,2018-05-10 12:21:04,2018-05-10
2115234,2018-05-10 12:21:05,2018-05-10
1374716,2018-05-10 12:21:06,2018-05-10
1203740,2018-05-10 12:21:12,2018-05-10
1323797,2018-05-10 12:21:14,2018-05-10
908478,2018-05-10 12:21:19,2018-05-10
612495,2018-05-10 12:21:21,2018-05-10
1183980,2018-05-10 12:21:21,2018-05-10
1304693,2018-05-10 12:21:26,2018-05-10
1208110,2018-05-10 12:21:26,2018-05-10
993786,2018-05-10 12:21:26,2018-05-10
2112197,2018-05-10 12:21:27,2018-05-10
1650596,2018-05-10 12:21:30,2018-05-10
2065734,2018-05-10 12:21:35,2018-05-10
239935,2018-05-10 12:21:37,2018-05-10
1306206,2018-05-10 12:21:38,2018-05-10
1198613,2018-05-10 12:21:41,2018-05-10
1631087,2018-05-10 12:21:41,2018-05-10
1210430,2018-05-10 12:21:43,2018-05-10
56449,2018-05-10 12:21:44,2018-05-10
1196864,2018-05-10 12:21:47,2018-05-10
1211538,2018-05-10 12:21:48,2018-05-10
1750259,2018-05-10 12:21:52,2018-05-10
1288969,2018-05-10 12:21:53,2018-05-10
1175256,2018-05-10 12:21:57,2018-05-10
1219143,2018-05-10 12:22:07,2018-05-10
1824860,2018-05-10 12:22:07,2018-05-10
909371,2018-05-10 12:22:10,2018-05-10
1250629,2018-05-10 12:22:19,2018-05-10
993786,2018-05-10 12:22:25,2018-05-10
793873,2018-05-10 12:22:25,2018-05-10
1910074,2018-05-10 12:22:26,2018-05-10
1815814,2018-05-10 12:22:26,2018-05-10
2097664,2018-05-10 12:22:28,2018-05-10
1400855,2018-05-10 12:22:43,2018-05-10
2016227,2018-05-10 12:22:44,2018-05-10
848226,2018-05-10 12:22:47,2018-05-10
1690872,2018-05-10 12:22:49,2018-05-10
2057076,2018-05-10 12:22:52,2018-05-10
1229057,2018-05-10 12:22:52,2018-05-10
1230541,2018-05-10 12:22:54,2018-05-10
1008965,2018-05-10 12:22:57,2018-05-10
1474740,2018-05-10 12:23:02,2018-05-10
902547,2018-05-10 12:23:03,2018-05-10
801413,2018-05-10 12:23:04,2018-05-10
2110206,2018-05-10 12:23:11,2018-05-10
1882749,2018-05-10 12:23:14,2018-05-10
1547957,2018-05-10 12:23:20,2018-05-10
861839,2018-05-10 12:23:24,2018-05-10
1180599,2018-05-10 12:23:30,2018-05-10
1691386,2018-05-10 12:23:34,2018-05-10
1197275,2018-05-10 12:23:34,2018-05-10
2111916,2018-05-10 12:23:35,2018-05-10
881221,2018-05-10 12:23:38,2018-05-10
1207744,2018-05-10 12:23:40,2018-05-10
2034980,2018-05-10 12:23:46,2018-05-10
2047341,2018-05-10 12:23:47,2018-05-10
845332,2018-05-10 12:23:48,2018-05-10
1390212,2018-05-10 12:23:58,2018-05-10
1435819,2018-05-10 12:24:00,2018-05-10
1594057,2018-05-10 12:24:04,2018-05-10
1176934,2018-05-10 12:24:05,2018-05-10
2054090,2018-05-10 12:24:07,2018-05-10
617383,2018-05-10 12:24:32,2018-05-10
1478292,2018-05-10 12:24:33,2018-05-10
899324,2018-05-10 12:24:34,2018-05-10
